"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,Navigation,"Profile visits","Link clicks","Sticker taps"
18003606227754901,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@aaronanthonymoore 
@ladymaudlin 
@natalie_deboer 
@b.carty23 
@reidywatson 
@gabrielcethridge  The devising process never ends...even a week before opening 🥴",15,"03/27/2025 05:42",https://instagram.com/stories/hamletisntdead/3597533024813193580,"IG story",,Lifetime,125,114,7,0,0,99,,,
17903032947108286,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/26/2025 08:59",https://instagram.com/stories/hamletisntdead/3596907196681289293,"IG story",,Lifetime,40,39,1,0,0,43,,,
18045917708082086,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/26/2025 08:49",,"IG story",,Lifetime,53,48,1,0,0,54,1,,1
18002901158738832,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","FREE WORKSHOP LED BY YOUR FAVORITE HIDIOTS!!!
So excited to be collabing with @undergroundskillsx",0,"03/24/2025 13:13",,"IG story",,Lifetime,143,135,1,0,0,146,,2,
18453541087076652,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Oh also...",15,"03/24/2025 05:36",,"IG story",,Lifetime,51,48,0,0,0,53,,,
18060336664843492,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/24/2025 05:35",,"IG story",,Lifetime,58,55,3,0,0,58,,,
18049756352029277,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We've converted him!",6,"03/22/2025 06:48",https://instagram.com/stories/hamletisntdead/3593942262460579254,"IG story",,Lifetime,95,92,5,0,1,101,,,
17882703003256969,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Bell-bottom Squad! @liv.rid 
@stephaniejeane 
@toomuch_tori",0,"03/21/2025 15:44",https://instagram.com/stories/hamletisntdead/3593487831425168969,"IG story",,Lifetime,861,823,4,0,0,89,,,
18062483446819711,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"03/21/2025 15:43",https://instagram.com/stories/hamletisntdead/3593489260071358516,"IG story",,Lifetime,76,69,3,0,0,84,,,2
18077459605665899,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","For Bard’s Sake concludes tonight!! Catch our final show @caveatnyc",15,"03/21/2025 09:09",,"IG story",,Lifetime,143,121,6,0,1,87,,1,
17927640782914759,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,26,"03/20/2025 21:03",https://instagram.com/stories/hamletisntdead/3592922819257028713,"IG story",,Lifetime,291,258,4,0,0,96,,,
18070710340692970,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Shhh Squad",15,"03/20/2025 18:32",https://instagram.com/stories/hamletisntdead/3592847051294415723,"IG story",,Lifetime,254,220,8,0,0,100,,,5
17990224874790276,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/20/2025 05:46",,"IG story",,Lifetime,51,48,2,0,1,56,3,1,
17914683284979624,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Vote on the cutest HIDiot in the description!",15,"03/20/2025 05:42",https://instagram.com/stories/hamletisntdead/3592459359544062438,"IG story",,Lifetime,57,52,1,0,0,59,,,
18036106730550597,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,14,"03/19/2025 10:27",https://instagram.com/stories/hamletisntdead/3591878017678265414,"IG story",,Lifetime,66,63,2,0,0,66,,,
18075262987775457,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/19/2025 07:01",https://instagram.com/stories/hamletisntdead/3591774687979006716,"IG story",,Lifetime,78,72,2,0,1,75,,1,
18065055928767604,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Check out our friends at @firebird.nyc's upcoming show, FRANKENSTEIN!!",15,"03/18/2025 09:04",,"IG story",,Lifetime,124,115,1,0,0,120,1,2,
17899829535056106,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"03/17/2025 13:24",,"IG story",,Lifetime,81,74,1,0,0,68,,,
18024622283648537,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/17/2025 07:24",https://instagram.com/stories/hamletisntdead/3590336383089673794,"IG story",,Lifetime,73,65,3,0,0,78,2,,4
18380214172188115,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/17/2025 06:07",https://instagram.com/stories/hamletisntdead/3590297604618521876,"IG story",,Lifetime,78,70,3,0,1,76,,1,
18055765772122521,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,6,"03/16/2025 18:06",https://instagram.com/stories/hamletisntdead/3589934940860402615,"IG story",,Lifetime,73,67,2,0,0,72,,,
18017730542495709,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,19,"03/16/2025 16:40",https://instagram.com/stories/hamletisntdead/3589891517558274505,"IG story",,Lifetime,74,67,2,0,0,77,,,
18497094538001633,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,6,"03/16/2025 12:45",,"IG story",,Lifetime,73,65,2,0,0,63,,,2
17993037992785249,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/16/2025 07:08",,"IG story",,Lifetime,74,64,3,0,0,79,,2,
18038744099530266,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,19,"03/14/2025 19:35",https://instagram.com/stories/hamletisntdead/3588529942569445268,"IG story",,Lifetime,106,98,2,0,0,116,1,,
17941657334972854,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Grizz did not deserve the disrespect tho",11,"03/14/2025 10:20",https://instagram.com/stories/hamletisntdead/3588250447631741097,"IG story",,Lifetime,56,53,2,0,0,76,1,,
18079741936631662,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"03/14/2025 10:18",https://instagram.com/stories/hamletisntdead/3588249529330730949,"IG story",,Lifetime,58,53,1,0,0,64,,,
18035829875534842,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/14/2025 08:28",https://instagram.com/stories/hamletisntdead/3588194227113788731,"IG story",,Lifetime,60,54,0,0,0,71,,,
17848183905397553,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/14/2025 08:27",https://instagram.com/stories/hamletisntdead/3588193616859249747,"IG story",,Lifetime,63,56,0,0,0,74,,,
18054944929908583,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/13/2025 21:01",,"IG story",,Lifetime,117,104,0,0,0,72,,,
18024366410430035,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Easter egg 👀",0,"03/13/2025 17:53",https://instagram.com/stories/hamletisntdead/3587754084133569484,"IG story",,Lifetime,87,76,1,0,0,101,,,
17855191227396113,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@acturnerr23 
@bella_greathouse 
@laineejentz  Do you like Shakespeare?",5,"03/13/2025 17:51",https://instagram.com/stories/hamletisntdead/3587752807580530292,"IG story",,Lifetime,381,335,4,0,1,70,,,
18057351769890703,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/13/2025 12:10",,"IG story",,Lifetime,83,77,2,0,0,97,,,
17917178517075641,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/13/2025 05:48",,"IG story",,Lifetime,85,75,3,0,0,91,,,
18062951275791587,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/12/2025 08:44",https://instagram.com/stories/hamletisntdead/3586754306209528944,"IG story",,Lifetime,83,70,0,0,0,78,,,
18026969615362119,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/09/2025 10:48",https://instagram.com/stories/hamletisntdead/3584641026255186581,"IG story",,Lifetime,123,118,3,0,0,124,1,1,
17899552725139194,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/08/2025 12:18",,"IG story",,Lifetime,66,63,2,0,0,81,,1,
18001581425589102,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/08/2025 12:18",https://instagram.com/stories/hamletisntdead/3583991443212809053,"IG story",,Lifetime,71,66,0,0,0,81,1,,
17928336207013410,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/07/2025 19:20",,"IG story",,Lifetime,86,82,0,0,0,89,2,,11
18035648291532501,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","CAST UPDATE!!! Welcome @ladymaudlin",5,"03/06/2025 16:19",https://instagram.com/stories/hamletisntdead/3582663314636724880,"IG story",,Lifetime,203,178,6,0,0,107,4,2,16
17965172858852318,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Our very own MacSHHH
@don_dabro",0,"03/06/2025 16:13",https://instagram.com/stories/hamletisntdead/3582660154102731411,"IG story",,Lifetime,216,193,5,0,0,100,,,2
17847420060399331,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"03/06/2025 05:28",,"IG story",,Lifetime,110,95,1,0,0,126,2,,
17977740560817540,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"03/05/2025 18:44",,"IG story",,Lifetime,180,163,3,0,0,176,2,,4
18000620180746199,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/03/2025 11:50",,"IG story",,Lifetime,66,61,2,0,0,65,1,,
17944508855956510,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@henriettahudson this Wednesday!! Come through and support our friends @murmurationtheatreco",15,"03/03/2025 05:55",,"IG story",,Lifetime,587,559,1,1,1,73,,4,1
18054548528110111,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,12,"03/03/2025 05:49",https://instagram.com/stories/hamletisntdead/3580171762114565690,"IG story",,Lifetime,82,74,1,0,0,70,,3,
18027055700356467,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"03/01/2025 12:53",https://instagram.com/stories/hamletisntdead/3578935762726211949,"IG story",,Lifetime,93,83,1,0,0,94,1,1,
18303922771231396,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"02/28/2025 19:00",https://instagram.com/stories/hamletisntdead/3578395623998079185,"IG story",,Lifetime,161,146,1,0,0,159,1,3,4
18070274896839063,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","1 2 3 4",0,"02/28/2025 18:59",https://instagram.com/stories/hamletisntdead/3578395274881004442,"IG story",,Lifetime,170,156,1,0,0,158,1,,
18053525342169777,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","What happens when two of our shows rehearse in neighboring studios
📹 @leilanidadivine  @unsureofmyname",12,"02/28/2025 06:33",https://instagram.com/stories/hamletisntdead/3578019928881037369,"IG story",,Lifetime,566,492,4,0,0,106,,,4
18014538866694303,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We love you, fery!!",15,"02/27/2025 18:02",,"IG story",,Lifetime,87,73,2,0,1,85,,,4
18489744625060279,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Had THE BEST time last night!!!",15,"02/27/2025 09:28",,"IG story",,Lifetime,64,59,3,0,0,68,1,,
18136388155388331,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Couldn't have said it better ourselves @camila.calderon !",15,"02/27/2025 09:26",,"IG story",,Lifetime,249,223,2,0,1,68,1,,
18320162983167433,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/27/2025 07:47",,"IG story",,Lifetime,74,69,1,0,0,72,,,
18063267383498469,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"02/26/2025 13:43",https://instagram.com/stories/hamletisntdead/3576786662501316924,"IG story",,Lifetime,232,216,3,0,0,229,1,,2
18087317830569923,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/25/2025 19:47",https://instagram.com/stories/hamletisntdead/3576244943526988784,"IG story",,Lifetime,87,78,3,0,0,82,1,,
18108689401467936,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We are serious actors
@toomuch_tori",0,"02/25/2025 19:35",https://instagram.com/stories/hamletisntdead/3576239248022937692,"IG story",,Lifetime,202,173,8,0,1,94,,2,6
18485413069000608,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"02/25/2025 05:50",,"IG story",,Lifetime,106,96,1,0,0,104,2,,
17995296794772820,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"02/21/2025 21:50",,"IG story",,Lifetime,136,128,0,0,0,147,,,
18063268669930179,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/21/2025 08:46",,"IG story",,Lifetime,69,60,2,0,0,70,2,,
18052406339155187,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/20/2025 05:37",https://instagram.com/stories/hamletisntdead/3572193096839683108,"IG story",,Lifetime,94,84,1,0,0,84,1,,
17947955387800608,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","RAC SPOTLIGHT Congratulations to Olivia !! What an incredible honor. We couldn't imagine anyone more deserving and are so proud of you. Cannot wait to see this! Show her some love in the comments!! 
Love, Team HIDiot",5,"02/18/2025 15:44",,"IG story",,Lifetime,190,169,3,0,0,94,1,,2
17927305794009783,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"02/18/2025 15:26",,"IG story",,Lifetime,95,87,2,0,0,96,,,
18001829567735331,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/18/2025 06:07",https://instagram.com/stories/hamletisntdead/3570758701226177916,"IG story",,Lifetime,82,77,4,0,0,85,1,,
18179736901313472,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Just wanted to remind everyone about this masterpiece @reidywatson",15,"02/17/2025 18:09",https://instagram.com/stories/hamletisntdead/3570397415615154319,"IG story",,Lifetime,186,158,2,0,0,96,3,,3
18106032139465469,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Save the dates!!!",15,"02/17/2025 06:28",https://instagram.com/stories/hamletisntdead/3570044731255306173,"IG story",,Lifetime,117,106,6,0,1,121,1,,
18085856155598241,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/14/2025 13:14",,"IG story",,Lifetime,70,68,0,0,0,79,,,
17889524607091749,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","How many Valentine's are we allowed to have...?
We love our HIDiots!",7,"02/14/2025 10:12",,"IG story",,Lifetime,584,515,3,0,1,92,,,
17892773613171289,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/13/2025 12:39",,"IG story",,Lifetime,70,64,5,0,0,71,,,
18292118428242075,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","DAY We raised over $2000 within the first 24 hours!! Can we keep that momentum going HIDiots???",3,"02/13/2025 08:13",,"IG story",,Lifetime,74,69,4,0,0,73,1,6,
18126017917413151,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","What better way to celebrate Valentines?? @barefootshakes 
@peculierpub  @loxley.hall",39,"02/12/2025 17:39",,"IG story",,Lifetime,64,59,1,0,0,84,,,
17966469674847168,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"02/12/2025 13:59",,"IG story",,Lifetime,67,58,1,0,0,64,,4,
17924289749915925,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","You gotta do it for @unsureofmyname",15,"02/12/2025 09:39",,"IG story",,Lifetime,48,41,1,0,0,53,,,
18115968004441388,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/10/2025 08:07",https://instagram.com/stories/hamletisntdead/3565021249484199421,"IG story",,Lifetime,97,91,3,0,0,99,,,
18371250178136920,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Ok we KNOW you're as intrigued as we are. Catch company members @gabrielcethridge one night only!",15,"02/09/2025 10:14",,"IG story",,Lifetime,169,149,4,0,0,141,3,1,
18067284592870372,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Lol sorry @reidywatson",0,"02/08/2025 08:07",https://instagram.com/stories/hamletisntdead/3563571757346139159,"IG story",,Lifetime,337,303,1,0,0,234,,,
17869077006294534,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@reidywatson 
@gabrielcethridge 
@ladymaudlin 
@aaronanthonymoore 
@nataliedeboer.actor 
@natalie_deboer",0,"02/07/2025 18:54",https://instagram.com/stories/hamletisntdead/3563172587464167695,"IG story",,Lifetime,257,223,1,0,1,129,,,
17922601380040843,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@nataliedeboer.actor 
@natalie_deboer 
@reidywatson 
@gabrielcethridge 
@aaronanthonymoore 
@ladymaudlin  Coming (back) soon!",5,"02/07/2025 18:00",https://instagram.com/stories/hamletisntdead/3563145379467086893,"IG story",,Lifetime,185,160,11,0,1,123,,,4
17927729580001074,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"02/07/2025 08:59",https://instagram.com/stories/hamletisntdead/3562872841302577739,"IG story",,Lifetime,109,95,3,0,0,107,1,3,
17854537335380908,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,5,"02/06/2025 17:43",https://instagram.com/stories/hamletisntdead/3562411637438116560,"IG story",,Lifetime,107,98,3,0,0,96,4,,4
17924269317012918,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",👀,0,"02/06/2025 17:42",https://instagram.com/stories/hamletisntdead/3562411520022787543,"IG story",,Lifetime,112,105,4,0,0,106,2,,4
18055650551009424,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Show some love to our friends over at @murmurationtheatreco !!",5,"02/05/2025 11:05",,"IG story",,Lifetime,111,102,1,0,0,117,1,,
18065361688804279,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@unsureofmyname 
@mike_lucaa 
@gabrielcethridge  @nataliedeboer.actor 
@natalie_deboer 
@itsemmamueller  @samyoushka 
@the_temporary_synesthetic  Thank you to all who came out to see our stream! And thank you for helping us raise so much on just one night!!!",15,"02/01/2025 21:19",,"IG story",,Lifetime,458,413,3,0,1,111,,,
18030854297616467,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"02/01/2025 17:19",,"IG story",,Lifetime,76,71,5,0,0,75,,,
18034973090588541,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We did it fam",0,"02/01/2025 16:34",,"IG story",,Lifetime,72,67,4,0,1,69,,,
18050900366513815,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,11,"02/01/2025 16:08",,"IG story",,Lifetime,70,66,3,0,0,75,1,,
17856335697306514,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","This could be yorick",0,"02/01/2025 15:59",,"IG story",,Lifetime,72,68,5,0,0,80,,2,
18070649908809521,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,5,"02/01/2025 15:41",,"IG story",,Lifetime,76,69,2,0,0,76,,5,
17931681890882164,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"01/31/2025 12:11",,"IG story",,Lifetime,77,69,3,0,0,82,1,1,
18034976438194940,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We take ourselves extremely seriously... @samyoushka @the_temporary_synesthetic @camila.calderon 
@gabrielcethridge 
@unsureofmyname 
@natalie_deboer 
@itsemmamueller 
@ladymaudlin",31,"01/30/2025 17:05",,"IG story",,Lifetime,505,425,4,0,1,93,,,
18090126532526645,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Testing the limits of our camera frame with our tallest HIDiot 
@unsureofmyname",0,"01/30/2025 15:48",,"IG story",,Lifetime,238,212,2,0,2,99,,,
18486323746031373,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@natalie_deboer  Cheeto is Concerned",0,"01/30/2025 15:46",,"IG story",,Lifetime,94,83,1,0,0,100,,,2
18057076802068637,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Crimes have already been committed",0,"01/30/2025 15:37",,"IG story",,Lifetime,93,82,1,0,1,103,,,
18069757411749753,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@tinybabyblackbox  Dress rehearsal for",7,"01/30/2025 15:30",,"IG story",,Lifetime,137,123,4,0,1,85,2,3,
18057650941824994,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Yay @lydthedestroyer @splatshortfilm !!! @brooklynhorrorsociety",0,"01/29/2025 17:18",,"IG story",,Lifetime,214,194,6,0,1,76,1,,5
18050894764917949,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"01/29/2025 16:57",,"IG story",,Lifetime,70,63,4,0,1,80,,,
17987960390785743,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","I've encountered an obstacle",0,"01/28/2025 19:44",,"IG story",,Lifetime,90,82,4,0,0,101,,,
18092350735468288,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Late night crafting for",4,"01/28/2025 17:37",,"IG story",,Lifetime,98,88,3,0,0,81,1,1,
18077237743654414,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/28/2025 04:05",,"IG story",,Lifetime,118,106,5,0,0,131,,,
18039181544120379,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","(yes that says shakespeare)",0,"01/27/2025 19:27",,"IG story",,Lifetime,118,109,2,0,0,134,1,,
18061533664901122,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","RAC SPOTLIGHT Check out @gabrielcethridge in this @kitchensinktheatrecompany project next month",5,"01/27/2025 13:08",,"IG story",,Lifetime,162,142,5,0,0,96,2,,
18034791911616194,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/27/2025 12:30",,"IG story",,Lifetime,81,73,1,0,0,77,,2,
18057112969989846,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/27/2025 09:11",,"IG story",,Lifetime,87,77,2,0,0,92,,,
17876152914166206,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/27/2025 05:33",,"IG story",,Lifetime,84,77,1,0,0,98,1,,
18052430648320612,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/27/2025 05:16",,"IG story",,Lifetime,89,82,1,0,0,100,,,
18072197194735443,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/26/2025 13:36",,"IG story",,Lifetime,82,73,2,0,0,90,,,7
18021038276398462,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Cat's (chicken's?) out of the bag!

We couldn't be more thrilled to announce our official venue and dates for ""Cymbel-meme""! Endlessly excited to be in community with  @ootbtheatrics  at @theatre_154 
Check them out and stay tuned for more deets!!",15,"01/26/2025 13:35",,"IG story",,Lifetime,97,82,1,0,1,101,2,,
18325457011088682,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"01/22/2025 07:47",,"IG story",,Lifetime,85,78,3,0,0,88,,1,
18031249226250891,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,8,"01/21/2025 13:32",,"IG story",,Lifetime,68,63,2,0,0,71,,,
17964342668849699,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Our friends over at @arachne_theater have launched a campaign for their 5th season. Show em some love if ya can!",0,"01/21/2025 08:23",,"IG story",,Lifetime,74,64,1,0,0,77,,,2
17912783259052821,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","We're so excited to be bringing this series back at @caveatnyc !!
More info and tickets coming soon!",3,"01/21/2025 06:42",https://instagram.com/stories/hamletisntdead/3550482944470025937,"IG story",,Lifetime,85,75,3,0,0,69,,,
18074064085646246,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Congrats to RAC Member @parmeet.singh._ !! Go show him some love, HIDiots
👏👏👏",5,"01/15/2025 19:12",,"IG story",,Lifetime,367,329,3,0,1,132,2,,4
18086302849559565,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Hot people alert!!!",15,"01/15/2025 05:35",,"IG story",,Lifetime,68,63,3,0,0,65,,1,
18116020957433147,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/14/2025 19:39",,"IG story",,Lifetime,74,70,2,0,0,83,,,
18013286993494608,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"01/14/2025 12:35",,"IG story",,Lifetime,76,71,1,1,0,83,,,
17851502976380741,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","RAC SPOTLIGHT Come out and support Daniel",15,"01/14/2025 11:09",,"IG story",,Lifetime,186,171,2,0,1,95,,,4
18356549704192213,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",@unsureofmyname,3,"01/09/2025 12:32",,"IG story",,Lifetime,110,102,1,0,0,96,,10,
17876107905244292,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Big big @camilleofputten fans!!! Check out @much_ado_25 🙌🏼",0,"01/08/2025 10:09",,"IG story",,Lifetime,232,215,8,0,0,231,2,,12
17942349404811463,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,4,"01/06/2025 05:57",,"IG story",,Lifetime,66,61,0,0,0,93,,,
18154474648341789,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/06/2025 05:55",,"IG story",,Lifetime,71,67,0,0,0,74,,,
18052937882046751,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"01/06/2025 05:50",,"IG story",,Lifetime,84,78,1,0,0,72,1,,
18043135009996812,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/25/2024 14:26",,"IG story",,Lifetime,132,127,2,0,0,127,,,6
17917645860041272,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/23/2024 05:23",,"IG story",,Lifetime,77,76,1,0,0,82,,,
17987999396772627,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"12/23/2024 05:22",,"IG story",,Lifetime,80,78,1,0,0,82,,,
18143513230325835,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Our friends at @americantheatreofactors are installing new seats in their Sargent Theatre!",15,"12/22/2024 15:49",,"IG story",,Lifetime,214,190,1,0,0,109,1,1,2
18038961209363572,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,3,"12/22/2024 15:42",,"IG story",,Lifetime,107,99,1,0,0,92,,1,
18055519313486228,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","@mike_lucaa 
@gabrielcethridge 
@unsureofmyname",0,"02/01/2025 17:46",,"IG story",,Lifetime,367,321,3,0,1,87,,1,
17854449588297077,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",Tomorrow!,5,"10/22/2024 16:06",https://instagram.com/stories/hamletisntdead/3484782076270229516,"IG story",,Lifetime,183,148,1,0,0,123,,,
18080840413529911,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,0,"10/22/2024 17:12",,"IG story",,Lifetime,112,98,2,0,0,131,,,
17883089535069470,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,15,"10/22/2024 18:33",,"IG story",,Lifetime,99,85,1,0,0,123,,,
17976122273781128,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Go, Sophia, go!
Check out the IG live happening NOW!",0,"10/22/2024 18:34",https://instagram.com/stories/hamletisntdead/3484856142091617338,"IG story",,Lifetime,101,83,4,0,0,111,1,,
18019600064307016,17841400539558029,hamletisntdead,"Hamlet Isn't Dead",,5,"10/23/2024 05:30",https://instagram.com/stories/hamletisntdead/3485186729466123915,"IG story",,Lifetime,115,87,3,0,0,123,1,,
17939840339793492,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","I’m so excited to spend my day with yall!  @officialpearle.shannon",24,"10/23/2024 06:15",https://instagram.com/stories/hamletisntdead/3485209449927003271,"IG story",,Lifetime,164,119,5,0,2,118,,,4
17858688336225804,17841400539558029,hamletisntdead,"Hamlet Isn't Dead","Ready for our 2nd week of shows!  Guitar ✅
Vocal prep items ✅
Costume pieces ✅",0,"10/23/2024 06:31",https://instagram.com/stories/hamletisntdead/3485217850346076819,"IG story",,Lifetime,109,80,3,0,0,120,1,,
